idx,name,address,latitude,longitude,is_shown_user,input_wastes,devices,display_devices,reg_at
293,해오름공원,"경기도 화성시 새솔동 15"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1661844792368_해오름공원.jpg",37.28551054454761,126.82116717575204,true,"['캔', '투명 페트']","['SNBC2206004', 'SNBP2206008', 'SNBP2206009', 'SNBP2206010']","['SNBC2206004', 'SNBP2206008', 'SNBP2206009', 'SNBP2206010']",2022-05-31 00:32:11
294,새솔동 행정복지센터,"경기도 화성시 새솔동 98"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1661844824118_새솔동행정복지센터.jpg",37.28117275038289,126.81866850217011,true,"['캔', '투명 페트']","['SNBC2206005', 'SNBP2206011', 'SNBP2206012']","['SNBC2206005', 'SNBP2206011', 'SNBP2206012']",2022-05-31 00:32:57
295,송린이음터 도서관,"경기도 화성시 수노을2로 150"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1661844913310_송린이음터.jpg",37.277443750410555,126.82249873722385,true,"['캔', '투명 페트']","['SNBC2206006', 'SNBP2206013', 'SNBP2206014']","['SNBC2206006', 'SNBP2206013', 'SNBP2206014']",2022-05-31 00:33:15
296,수노을공원 주차장 입구,"경기도 화성시 새솔동 83"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1661844988937_수노을공원 주차장입구.jpg",37.283680612411494,126.81767297259849,true,"['캔', '투명 페트']","['SNBC2206007', 'SNBP2206015', 'SNBP2206016']","['SNBC2206007', 'SNBP2206015', 'SNBP2206016']",2022-05-31 00:33:35
297,비봉체육공원 화성야구장,"경기도 화성시 새솔동 167"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1661845034438_비봉 화성야구장.jpg",37.26304606100333,126.84566672243629,true,"['캔', '투명 페트']","['SNBC2206008', 'SNBP2206017', 'SNBP2206018']","['SNBC2206008', 'SNBP2206017', 'SNBP2206018']",2022-05-31 00:33:50
298,비봉실내체육관,"경기도 화성시 비봉면 삼화리 4-8"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1661845066573_비봉 실내체육관.jpg",37.25723734484444,126.84975360365547,true,"['캔', '투명 페트']","['SNBC2206009', 'SNBP2206019', 'SNBP2206020', 'SNBP2206021']","['SNBC2206009', 'SNBP2206019', 'SNBP2206020', 'SNBP2206021']",2022-05-31 00:34:44
299,한민시장주차장,"대전광역시 서구 괴정동 88-20"",""region_1"":""대전광역시"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665120367428_대전 서구_한민시장 1.png",36.33523345785246,127.38311109591645,true,['투명 페트'],"['SNBP2206031', 'SNBP2206032']","['SNBP2206031', 'SNBP2206032']",2022-06-14 09:01:28
300,삼척 문화공원,"강원특별자치도 삼척시 성남동 199-5"",""region_1"":""강원특별자치도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665119408462_강원도 삼척시_문화공원.jpg",37.43822775492686,129.15882655074117,true,"['캔', '투명 페트']","['SNBC2206031', 'SNBP2206033']","['SNBC2206031', 'SNBP2206033']",2022-06-15 00:58:33
301,도계공영주차장,"강원특별자치도 삼척시 도계읍 강원남부로 1488"",""region_1"":""강원특별자치도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665119376460_강원도 삼척시_도계공영주차장.jpg",37.23734739621965,129.0437388368164,true,"['캔', '투명 페트']","['SNBC2206032', 'SNBP2206034']","['SNBC2206032', 'SNBP2206034']",2022-06-16 09:14:28
302,대송동 주민센터,"울산광역시 동구 대송5길 10"",""region_1"":""울산광역시"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665121333842_울산광역시 동구_대송동주민센터.jpg",35.50324564245772,129.41841630727185,true,"['캔', '투명 페트']",['NCAG2206001'],['NCAG2206001'],2022-06-21 02:29:04
304,미사1동 행정복지센터,"경기도 하남시 미사강변남로 59"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665020781234_경기도 하남시_미사1동행정복지센터.jpg",37.5603159330941,127.188807992732,true,['투명 페트'],['SNBP2207001'],['SNBP2207001'],2022-07-08 02:11:31
305,수내1동 행정복지센터,"경기도 성남시 분당구 내정로173번길 21"",""region_1"":""경기도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665017837777_경기도 성남시_수내1동행정복지센터 1.png",37.37536314638901,127.11820014581951,true,['투명 페트'],"['SNBP2207002', 'SNBP2207005']","['SNBP2207002', 'SNBP2207005']",2022-07-08 03:04:00
306,반포1동 주민센터,"서울특별시 서초구 반포동 20-48"",""region_1"":""서울특별시"",""region_2"":""서초구"",""region_3"":""반포동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665026598119_서울시 서초구_반포1동주민센터.jpg",37.50515412697181,127.01345010773294,true,['투명 페트'],['SNBP2207003'],['SNBP2207003'],2022-07-08 03:06:10
307,부안여자고등학교,"전라북도 부안군 부안읍 교동1길 54"",""region_1"":""전라북도"",""region_2"":"""",""image_url"":""",35.7153896865106,126.735395215436,true,"['캔', '투명 페트']",['NCRK2207001'],['NCRK2207001'],2022-07-08 03:08:14
308,전남대학교 9호관,"광주광역시 북구 용봉로 77"",""region_1"":""광주광역시"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664960348961_광주 전남대_전남대학교 생활관 9호관.png",35.18100430757091,126.90543625280527,true,"['캔', '투명 페트']","['SNBC2207001', 'SNBP2207004']","['SNBC2207001', 'SNBP2207004']",2022-07-08 03:13:41
309,LH전북본부,"전라북도 전주시 완산구 홍산로 158"",""region_1"":""전라북도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664961723062_LH전북본부_본부정문.jpg",35.8074453051427,127.104940809324,true,['투명 페트'],['SNBP2207006'],['SNBP2207006'],2022-07-20 23:48:26
310,KB국민카드,"서울특별시 종로구 새문안로3길 30"",""region_1"":""서울특별시"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665111900034_KB국민카드_본사정문.jpg",37.5726236704147,126.973072139908,true,"['캔', '투명 페트']",['SNBA2207001'],['SNBA2207001'],2022-07-25 08:25:01
311,종로구청,"서울특별시 종로구 종로1길 36"",""region_1"":""서울특별시"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665111836283_서울시 종로구_종로구청.jpg",37.5734894076694,126.97916541936996,true,"['캔', '투명 페트']",['SNBA2207002'],['SNBA2207002'],2022-07-25 08:26:22
313,대명해피니스,"전라남도 곡성군 곡성읍 학정리 526-2"",""region_1"":""전라남도"",""region_2"":""곡성군"",""region_3"":""곡성읍 학정리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1699323711942_DM.jpg",35.28619044837686,127.28874571662746,true,['투명 페트'],['SNBP2208003'],['SNBP2208003'],2022-08-16 04:19:44
314,청춘공작소,"전라남도 곡성군 곡성읍 읍내리 98-2"",""region_1"":""전라남도"",""region_2"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664963893027_전라남도 곡성군_청춘공작소.jpg",35.282454268423706,127.3017279567209,true,['캔'],['SNBC2208001'],['SNBC2208001'],2022-08-16 04:22:14
514,오산근린공원,"경기도 오산시 오산천로 265"",""address_detail"":""오산근린공원"",""region_1"":""경기도"",""region_2"":""오산시"",""region_3"":"""",""image_url"":""",37.155475338326525,127.06980177742464,true,"['캔', '투명 페트']","['SNBC2208003', 'SNBP2208005', 'SNBP2208006']","['SNBC2208003', 'SNBP2208005', 'SNBP2208006']",2022-08-31 04:53:40
515,오산대 맞은편 탄천 화장실 옆,"경기도 오산시 청학동 33-4"",""address_detail"":""오산대 맞은편 탄천 화장실 옆"",""region_1"":""경기도"",""region_2"":""오산시"",""region_3"":""청학동"",""image_url"":""",37.15259796274242,127.06309557976076,true,"['캔', '투명 페트']","['SNBC2208002', 'SNBP2208004']","['SNBC2208002', 'SNBP2208004']",2022-08-31 05:12:10
516,벽산블루밍아파트 3단지 301동 앞 보도,"광주광역시 북구 대자로 55"",""region_1"":""광주광역시"",""region_2"":""북구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665043028676_광주 북구_벽산블루밍아파트.jpg",35.175949092809184,126.87913090639144,true,['투명 페트'],['SNBP2208001'],['SNBP2208001'],2022-09-01 07:21:58
517,한양파크빌,"전라남도 곡성군 곡성읍 학정리 535-19"",""region_1"":""전라남도"",""region_2"":""곡성군"",""region_3"":""곡성읍 학정리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1699323682939_HY.jpg",35.28480263082249,127.29052707041343,true,['투명 페트'],['SNBP2208002'],['SNBP2208002'],2022-09-01 07:28:32
518,봉암초등학교(포인트 적립 불가),"대전광역시 유성구 궁동로 21"",""region_1"":""대전광역시"",""region_2"":""유성구"",""region_3"":""",36.36405303767368,127.34775292460077,true,"['캔', '투명 페트']",['NCRK2209001'],['NCRK2209001'],2022-09-04 11:53:00
519,포은고등학교,"경상북도 영천시 금호읍 성천앞길 112-53"",""address_detail"":""포은고등학교"",""region_1"":""경상북도"",""region_2"":""영천시"",""region_3"":""금호읍"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665663015047_수퍼루키_포은고등학교 1.png",35.94001965697532,128.8781323425169,true,"['캔', '투명 페트']",['SNBA2209001'],['SNBA2209001'],2022-09-08 01:07:27
520,한전KDN 본관 2층 강당 앞,"전라남도 나주시 빛가람로 661"",""address_detail"":""2층 강당 앞 "",""region_1"":""전라남도"",""region_2"":""나주시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1670920415594_한전KDN 본관 2층 강당 앞.jpg",35.02225363129143,126.78421553810823,true,"['캔', '투명 페트']",['SNBA2209002'],['SNBA2209002'],2022-09-14 09:08:17
521,회천2동 주민센터 입구,"경기도 양주시 덕계동 467-8"",""region_1"":""경기도"",""region_2"":""양주시"",""region_3"":""덕계동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665022710701_경기도 양주시_회천2동행정복지센터.png",37.82167384384154,127.04662687083834,true,['투명 페트'],"['SNBP2209001', 'SNBP2209002']","['SNBP2209001', 'SNBP2209002']",2022-09-26 00:16:33
522,광적면 행정복지센터 근처 쉼터,"경기도 양주시 광적면 가납리 848-5"",""region_1"":""경기도"",""region_2"":""양주시"",""region_3"":""광적면 가납리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665022768865_경기도 양주시_광적면행정복지센터.png",37.82499073553629,126.98390234655255,true,['투명 페트'],"['SNBP2209003', 'SNBP2209004']","['SNBP2209003', 'SNBP2209004']",2022-09-26 00:17:23
523,하나로마트 갈마로점 입구,"강원특별자치도 홍천군 홍천읍 갈마곡리 23-33"",""region_1"":""강원특별자치도"",""region_2"":""홍천군"",""region_3"":""홍천읍 갈마곡리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665119938187_강원도 홍천군_하나로마트 갈마로점.png",37.699549168057885,127.9031242474302,true,"['캔', '투명 페트']","['SNBC2209001', 'SNBP2209005']","['SNBC2209001', 'SNBP2209005']",2022-09-26 00:18:26
524,홍천군 종합사회복지관 입구,"강원특별자치도 홍천군 홍천읍 진리 10-35"",""region_1"":""강원특별자치도"",""region_2"":""홍천군"",""region_3"":""홍천읍 진리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665660972860_KakaoTalk_20221013_203548715.png",37.69156487765617,127.89153387050413,true,"['캔', '투명 페트']","['SNBC2209002', 'SNBP2209006']","['SNBC2209002', 'SNBP2209006']",2022-09-26 00:19:04
525,연봉도서관 입구,"강원특별자치도 홍천군 홍천읍 연봉리 200"",""region_1"":""강원특별자치도"",""region_2"":""홍천군"",""region_3"":""홍천읍 연봉리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1665119996212_강원도 홍천군_연봉도서관.png",37.682054806178336,127.87476432185521,true,['투명 페트'],['SNBP2209007'],['SNBP2209007'],2022-09-26 00:20:14
526,문화건강센터 수영장 주차장 입구 ,"전라남도 순천시 환선로 133"",""address_detail"":""문화건강센터 수영장 주차장 입구 "",""region_1"":""전라남도"",""region_2"":""순천시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664963785984_전라남도 순천시_문화건강센터 수영장 주차장 입구.jpg",34.967477601325335,127.48662653345133,true,"['캔', '투명 페트']","['SNBA2209003', 'SNBA2209004']","['SNBA2209003', 'SNBA2209004']",2022-09-28 02:18:12
527,조곡동 행정복지센터 입구 ,"전라남도 순천시 자경1길 13"",""address_detail"":""조곡동 행정복지센터 입구 "",""region_1"":""전라남도"",""region_2"":""순천시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664963759083_전라남도 순천시_조곡동행정복지센터 입구.jpg",34.95002791866786,127.4986039935253,true,"['캔', '투명 페트']",['SNBA2209010'],['SNBA2209010'],2022-09-28 02:19:13
528,풍덕공원 왕가네 가게 앞 ,"전라남도 순천시 풍덕동 1287"",""address_detail"":""풍덕공원 왕가네 가게 앞 "",""region_1"":""전라남도"",""region_2"":""순천시"",""region_3"":""풍덕동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664963723626_전라남도 순천시_풍덕공원 왕가네 가게 앞.jpg",34.93990259367872,127.49819516040812,true,"['캔', '투명 페트']",['SNBA2209009'],['SNBA2209009'],2022-09-28 02:20:18
529,오천동 공용화장실 앞 ,"전라남도 순천시 오천동 1025"",""address_detail"":""오천동 공용화장실 앞 "",""region_1"":""전라남도"",""region_2"":""순천시"",""region_3"":""오천동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664963701648_전라남도 순천시_오천동 공용화장실 앞.jpg",34.93504652566285,127.49374927218172,true,"['캔', '투명 페트']","['SNBA2209007', 'SNBA2209008']","['SNBA2209007', 'SNBA2209008']",2022-09-28 02:21:15
530,연향 제1근린공원 화장실 근처 ,"전라남도 순천시 연향번영길 93"",""address_detail"":""연향 제1근린공원 화장실 근처 "",""region_1"":""전라남도"",""region_2"":""순천시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664963673277_전라남도 순천시_연향 제1근린공언 화장실 근처.jpg",34.94928081220288,127.51721829787584,true,"['캔', '투명 페트']","['SNBA2209005', 'SNBA2209006']","['SNBA2209005', 'SNBA2209006']",2022-09-28 02:24:15
531,신대스포츠센터 주차장 앞 보도 ,"전라남도 순천시 해룡면 매안로 138"",""address_detail"":""신대스포츠센터 주차장 앞 보도 "",""region_1"":""전라남도"",""region_2"":""순천시"",""region_3"":""해룡면"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664963647096_전라남도 순천시_신대스포츠센터 주차장 앞 보도.jpg",34.93659893727812,127.55043281779835,true,"['캔', '투명 페트']","['SNBA2209011', 'SNBA2209012']","['SNBA2209011', 'SNBA2209012']",2022-09-28 02:24:57
535,이곡2동 행정복지센터,"대구광역시 달서구 이곡동 1191-3"",""address_detail"":""이곡2동 행정복지센터"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":""이곡동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1664939197385_대구 달서구_이곡2동행정복지센터 - 편집.jpg",35.85575335091988,128.5009569938092,true,['투명 페트'],['SNBP2209008'],['SNBP2209008'],2022-09-29 08:01:56
536,성당동 행정복지센터,"대구광역시 달서구 야외음악당로 38"",""address_detail"":""성당동 행정복지센터"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1688168805865_SUNGDANG.jpg",35.84061872603643,128.5532200813586,true,['투명 페트'],"['SNBI2306016', 'SNBP2209009']","['SNBI2306016', 'SNBP2209009']",2022-09-29 08:02:31
